"NUTS_ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19911","count.91111","count.91112","count.91113","count.91211","count.91212","count.91311","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92311","count.92313","count.92911","count.92912","count.92913","count.11312","count.11313","count.92312","count.99911","count.255","count.31111","count.31112","count.31113","count.31911","count.31912","count.32111","count.32112","count.32113","count.91312","count.32911","count.32912","count.32913","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.12121","count.12122","count.12123","count.12321","count.12322","count.12921","count.12922","count.92321","count.92991","count.92992","count.92993","count.19912","count.91213","count.92212","count.92213","count.31311","count.32311","count.32312","count.32313","count.11221","count.11222","count.11223","count.11923","count.12221","count.12222","count.12323","count.12923","count.91121","count.91122","count.91123","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92322","count.92323","count.92921","count.92922","count.92923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.31121","count.31122","count.31123","count.31321","count.31322","count.32923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19921","count.19922","count.19923","count.99121","count.99122","count.99123","count.99921","count.99922","count.99923","count.91321","count.91322","count.99321","count.99322","count.99323","count.99912","count.99913","count.99991","count.99992","count.99993","count.99111","count.99113","count.19111","count.19112","count.19113","count.19913","count.99112","count.99211","count.99212","count.99213","count.31312","count.31313","count.31323","count.31913","count.31921","count.31922","count.31923","count.11991","count.11993","count.19991","count.19993","count.91991","count.91993","count.31211","count.31212","count.31213","count.32211","count.32212","count.32213","count.91323","count.39121","count.39122","count.39321","count.39322","count.39323","count.39921","count.39922","count.39923","count.12991","count.12992","count.12993","count.39123","count.91992","count.11131","count.11132","count.11133","count.11231","count.11232","count.11233","count.11931","count.11932","count.11933","count.12131","count.12132","count.12133","count.12231","count.12232","count.12931","count.12932","count.12933","count.91931","count.91933","count.11331","count.11332","count.11333","count.12331","count.12332","count.12333","count.39111","count.39112","count.39113","count.39312","count.39911","count.39912","count.19992","count.12233","count.19931","count.19932","count.19933","count.91131","count.91132","count.91133","count.91231","count.91232","count.91233","count.91932","count.92131","count.92132","count.92133","count.92231","count.92232","count.92233","count.92931","count.92932","count.92933","count.99131","count.99132","count.99231","count.99232","count.99233","count.99931","count.99932","count.99933","count.31221","count.31222","count.32221","count.32223","count.91221","count.91222","count.91223","count.19131","count.19232","count.19311","count.19312","count.31223","count.19231","count.99133","count.32231","count.32232","count.32233","count.32931","count.32932","count.32933","count.12223","count.39311","count.99311","count.99312","count.19313","count.99313","count.19211","count.19212","count.39913","count.19213","count.39313","count.32222","count.92221","count.92222","count.92223","count.19191","count.19192","count.99191","count.99192","count.92391","count.92191","count.92192","count.12191","count.12192","count.19221","count.19222","count.99221","count.99222","count.99223","count.19223","count.11191","count.11192","count.91191","count.91192","count.39211","count.39212","count.39213","count.11992","count.39991","count.39992","count.19132","count.19133","count.39993","count.31931","count.31932"
"DED2",67194698,806144,452486,1527,0,0,0,353109,38338,20539,78,4234831,1986157,27632,0,0,0,2529384,1242888,8898,235851,91880,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234508,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DED4",53658956,602064,643380,1382,0,0,0,151344,24439,18467,48,4176381,3433313,8161,0,0,0,764914,1020678,1782,69146,42034,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252209,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,326464,55802,496,745,375,318,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DED5",34933644,554184,587735,2184,0,0,0,50374,107942,56310,191,1425746,1443695,15561,0,0,0,161507,204499,646,82199,55064,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96568,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEE0",175900510,3755818,1415508,18518,0,0,0,56721,212287,45029,537,15412948,6944022,234870,313,0,0,499443,114802,838,605476,191328,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29082,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,6,0,0,0,0,0,0,103790,1609,286,3545,34,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEF0",110689882,3636225,3563132,36548,0,0,0,588684,115662,73283,703,7494918,7020706,168626,0,0,0,628812,724268,30083,520838,145342,14501,96037,128989,81397,1046,0,0,9160,20,93921,30762,3740,538791,249990,17896,0,16138,13,362082,78411,45836,582224,3957,3593,443774,235,729546,954007,8623,9271,8559,6218167,7880008,139968,10492,121071,65856,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,3,158,26616,0,0,0,80608,344174,390944,11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133251,40995,35306,13594,3279,252190,14995,102696,41105,1489,6787,123220,0,0,0,73666,800,0,13,0,0,0,0,0,22730,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6944,3436,56,0,8430,3006,9287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,8043,0,0,0,0,0,0,0,0,0,0,0,14217,3741,1491,20,0,0,60,0,0,0,0,0,0,673,166,397,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEG0",139176614,7724246,2321297,16405,5244,715,24,315224,166418,42838,1214,7478093,2280250,13290,6826,1135,7,318593,152798,525,155315,51337,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172240,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283021,46629,370,18167,5333,19,0,16,977613,137144,1460,107595,22110,7846,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DK01",20710414,560,305,1,0,0,0,0,0,0,0,2701150,1066871,5153,0,0,0,101076,65668,146,277839,86954,617,26990,0,0,0,0,0,0,0,0,0,0,301947,112440,739,0,22334,47,215029,36744,354,0,0,14573,12425,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,48,2,7448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,24,410,60,3,214,0,1506,159,3,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DK02",63930050,899,230,3,0,0,0,0,495,362,0,4648124,1872018,44371,0,0,0,315124,144147,5220,441569,99422,7055,17146,21,7,0,0,0,0,0,580,390,0,634181,228041,6626,0,57495,1578,558189,147976,21063,0,0,19814,21005,32907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457,207,6,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,328,3848,154,2,7801,296,6023,718,71,281,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,82,0,0,0,0,0,0,0,0,0,0,0,277,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DK03",101409175,339,149,9,0,0,0,0,0,0,0,6203032,2290005,384358,0,0,0,4382206,1656065,126854,567880,144882,72230,6995,0,0,0,0,0,0,0,0,0,0,882298,249518,116725,0,169422,8627,1023483,221064,210513,0,0,72522,52979,79030,0,0,0,0,0,516041,252721,22262,0,18054,13251,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292,1906,3590,1647,0,0,0,0,331704,148510,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969,1769,2805,304,57,3184,1704,11681,3162,2799,340,530,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,15,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,101,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,276,0,0,0,0,0,0,0,0,0,0,0,371,73,39,146,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DK04",108476110,0,0,0,0,0,0,0,0,0,0,13769047,3575133,833287,0,0,0,1810286,471765,103223,524164,93034,50902,14959,337,811,2,0,0,0,0,55,254,0,684125,227368,66514,0,17992,541,812800,110778,65215,0,0,8492,14361,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,80,7,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,1447,202,0,0,2081,449,10256,943,333,232,176,0,0,0,0,0,0,0,0,0,0,0,0,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DK05",62497491,29023,8792,1120,0,0,0,4285,1271,854,80,8469787,2702808,420341,0,0,0,2090704,722871,59757,513171,82556,44602,8376,6929,1934,453,0,0,1240,126,2790,393,811,830599,80397,91865,0,179974,12592,470993,16051,50467,1910,2,11771,14219,47,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,1,3,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,2026,100,0,0,7953,4000,7493,1940,2449,403,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,495,0,0,0,0,0,0,0,0,0,0,0,1028,2,98,194,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EE00",372032439,1780654,118139,2152,0,0,0,17978,76255,4927,104,64389706,6211879,75762,0,0,0,2747651,140436,2694,1008143,73018,1379,28824,318902,21260,334,0,0,1086,3,116478,7345,124,2562638,259550,3558,0,16538,14,1080016,94871,1426,1375,21,1227,140682,38728,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,8,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,160,8377,81,9,13652,12,9476,28,13,33,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EL30",33011275,578020,68392,1191,334775,42517,778,0,71743,6836,187,1537631,74141,4518,1131805,57166,3189,450,100,0,280793,26396,684,14721,66061,6323,145,115219,8268,0,0,28699,3780,82,91325,13904,297,92933,0,0,51752,3931,117,0,0,0,150380,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,359,12626,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5623,422,6942,610,14,186281,525,21699,373,71,37,3095,39512,3473,104,0,0,0,0,0,0,0,0,0,674,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542,192,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EL41",33384277,705434,41655,1745,4406,1815,12,7128,35854,4577,78,1526897,178147,4642,4793,1644,25,55653,3481,153,204029,31461,501,26603,297336,15889,852,0,0,20840,57,58439,2678,172,448502,93305,1524,398,3144,1,199102,19384,594,148,3,39,196532,1304,0,0,0,0,0,489640,108997,1839,285,4371,1047,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884,0,64,2,0,24369,2596,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15159,424,3622,140,9,205545,526,20582,5339,53,80,15650,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,143,3,269,1182,523,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,28,1159,227,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,126,0,0,0,0,0
"EL42",41040548,583603,50277,1564,190151,74415,660,0,87302,16189,221,2266115,117169,6518,527430,80298,1651,381,0,1,246862,23157,806,101292,143063,7632,380,113944,14303,0,0,108553,11239,293,1295847,56134,3644,666702,127,0,431822,53611,1207,0,0,0,1278521,15493,41325,2644,86,2481,356,266141,20680,959,0,8162,1216,32,50186,171,131,0,0,0,0,0,20410,382,55,0,0,0,0,0,265,0,2,13334,353,120234,2228,0,0,0,0,4419,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83306,3033,9320,448,15,1562589,4077,236637,43061,676,331,112370,292442,39917,857,0,0,0,5,0,0,0,0,0,0,0,0,0,1327,622,3,144790,40248,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77020,15522,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0
"EL43",72298450,2332879,27444,4793,140306,3918,232,626,353232,2122,638,861933,14469,1942,198560,6151,428,3356,2,4,53205,1644,82,56612,410069,6120,793,38787,1178,0,0,159243,1128,263,356167,16237,822,113086,0,0,113164,10156,271,15,0,0,189464,102,1857787,74135,3903,88000,1260,1954677,118107,4196,0,43199,3738,83,226965,375,592,0,0,0,7450,0,4379,1,15,0,0,0,0,0,0,0,0,1473,91,8478,245,0,0,0,0,343,2,4,13,0,0,0,0,86,0,1,0,0,0,11,0,0,0,0,0,0,0,9571,21,6,0,0,0,0,0,59063,277,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,478,42438,157,128,187381,351,38045,2464,74,79,7338,44083,1442,119,0,0,0,174,0,0,0,862,2,279,0,241,0,130917,8648,230,591113,54778,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69410,2138,168,0,31439,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17038,431,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16107,2172,59,0,0,0,0,0,0,0,0
"EL51",125002697,2683650,229519,4870,10885,641,10,30113,78842,7233,180,11331622,1115608,22072,176914,9576,409,109360,4660,99,553269,49349,931,58415,4368,381,12,0,0,0,0,692,599,7,181029,16209,277,9923,21,0,72331,6787,115,2213,26,6,23518,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,3269,0,109,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,62,2542,73,1,14605,20,66347,10216,149,85,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EL52",162446256,3526602,352481,4952,157823,14476,318,11866,19335,3801,56,17090368,2986915,33994,132846,8393,205,65378,11325,116,587055,146159,1329,34288,7267,2189,12,0,0,201,0,1039,541,0,346497,72357,715,1048,8450,16,136421,38577,338,1789,13,2496,81240,529,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,126,0,14612,0,318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22433,197,118,18,0,15104,44,20890,9205,48,88,5920,0,0,0,0,0,0,0,0,0,0,0,0,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,0,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
